document_id,ticker,company,form_type,filing_date,source,characters,chunks,source_url
finder_8395b0b3,8395b0b3,8395b0b3,benchmark-evidence,,benchmark-evidence,3567,2,
finder_1f8ad3d1,1f8ad3d1,1f8ad3d1,benchmark-evidence,,benchmark-evidence,2698,2,
finder_3d622173,3d622173,3d622173,benchmark-evidence,,benchmark-evidence,1032,1,
finder_98a71e78,98a71e78,98a71e78,benchmark-evidence,,benchmark-evidence,1174,1,
finder_6149407c,6149407c,6149407c,benchmark-evidence,,benchmark-evidence,1509,1,
finder_88cd3996,88cd3996,88cd3996,benchmark-evidence,,benchmark-evidence,9936,5,
finder_9f5648ce,9f5648ce,9f5648ce,benchmark-evidence,,benchmark-evidence,844,1,
finder_961e0bdc,961e0bdc,961e0bdc,benchmark-evidence,,benchmark-evidence,7370,4,
finder_6e747b7b,6e747b7b,6e747b7b,benchmark-evidence,,benchmark-evidence,4099,2,
finder_ba7e2a27,ba7e2a27,ba7e2a27,benchmark-evidence,,benchmark-evidence,910,1,
finder_6d9c2e56,6d9c2e56,6d9c2e56,benchmark-evidence,,benchmark-evidence,2797,2,
finder_d71e4cd3,d71e4cd3,d71e4cd3,benchmark-evidence,,benchmark-evidence,548,1,
finder_faccde50,faccde50,faccde50,benchmark-evidence,,benchmark-evidence,3004,2,
finder_0849713d,0849713d,0849713d,benchmark-evidence,,benchmark-evidence,947,1,
finder_d9c3d188,d9c3d188,d9c3d188,benchmark-evidence,,benchmark-evidence,1619,1,
finder_03fa63cb,03fa63cb,03fa63cb,benchmark-evidence,,benchmark-evidence,9642,5,
finder_883e2cda,883e2cda,883e2cda,benchmark-evidence,,benchmark-evidence,1121,1,
finder_5ba1ceaa,5ba1ceaa,5ba1ceaa,benchmark-evidence,,benchmark-evidence,2499,2,
finder_eab6525d,eab6525d,eab6525d,benchmark-evidence,,benchmark-evidence,773,1,
finder_b23398ca,b23398ca,b23398ca,benchmark-evidence,,benchmark-evidence,3353,2,
finder_64c60ecd,64c60ecd,64c60ecd,benchmark-evidence,,benchmark-evidence,468,1,
finder_bf770fa5,bf770fa5,bf770fa5,benchmark-evidence,,benchmark-evidence,1720,1,
finder_287ab33c,287ab33c,287ab33c,benchmark-evidence,,benchmark-evidence,1314,1,
finder_6822b3a9,6822b3a9,6822b3a9,benchmark-evidence,,benchmark-evidence,1371,1,
finder_e5f24898,e5f24898,e5f24898,benchmark-evidence,,benchmark-evidence,1102,1,
finder_5ef0d742,5ef0d742,5ef0d742,benchmark-evidence,,benchmark-evidence,1083,1,
finder_be713b4a,be713b4a,be713b4a,benchmark-evidence,,benchmark-evidence,6192,3,
finder_2253c974,2253c974,2253c974,benchmark-evidence,,benchmark-evidence,4426,2,
finder_c77928fe,c77928fe,c77928fe,benchmark-evidence,,benchmark-evidence,3636,2,
finder_99d302ee,99d302ee,99d302ee,benchmark-evidence,,benchmark-evidence,1679,1,
finder_d0736b09,d0736b09,d0736b09,benchmark-evidence,,benchmark-evidence,6567,4,
finder_5e536f91,5e536f91,5e536f91,benchmark-evidence,,benchmark-evidence,3532,2,
finder_d3e66e76,d3e66e76,d3e66e76,benchmark-evidence,,benchmark-evidence,966,1,
finder_1be331b8,1be331b8,1be331b8,benchmark-evidence,,benchmark-evidence,9170,5,
finder_9eff06fa,9eff06fa,9eff06fa,benchmark-evidence,,benchmark-evidence,1675,1,
finder_fa4fb739,fa4fb739,fa4fb739,benchmark-evidence,,benchmark-evidence,1173,1,
finder_97271bc8,97271bc8,97271bc8,benchmark-evidence,,benchmark-evidence,5703,3,
finder_795bc1a4,795bc1a4,795bc1a4,benchmark-evidence,,benchmark-evidence,3300,2,
finder_588bf70b,588bf70b,588bf70b,benchmark-evidence,,benchmark-evidence,15722,8,
finder_f52c8411,f52c8411,f52c8411,benchmark-evidence,,benchmark-evidence,689,1,
finder_a40ad4b3,a40ad4b3,a40ad4b3,benchmark-evidence,,benchmark-evidence,1990,1,
finder_2e2d8671,2e2d8671,2e2d8671,benchmark-evidence,,benchmark-evidence,3447,2,
finder_d8144c64,d8144c64,d8144c64,benchmark-evidence,,benchmark-evidence,2713,2,
finder_afca0faf,afca0faf,afca0faf,benchmark-evidence,,benchmark-evidence,2493,2,
finder_8f7b5b57,8f7b5b57,8f7b5b57,benchmark-evidence,,benchmark-evidence,1298,1,
finder_41933a53,41933a53,41933a53,benchmark-evidence,,benchmark-evidence,833,1,
finder_7c69c889,7c69c889,7c69c889,benchmark-evidence,,benchmark-evidence,2110,1,
finder_5aab9d21,5aab9d21,5aab9d21,benchmark-evidence,,benchmark-evidence,3452,2,
finder_b3401999,b3401999,b3401999,benchmark-evidence,,benchmark-evidence,1977,1,
finder_cccd3785,cccd3785,cccd3785,benchmark-evidence,,benchmark-evidence,4986,3,
finder_e19ae2bc,e19ae2bc,e19ae2bc,benchmark-evidence,,benchmark-evidence,690,1,
finder_a4ccdde8,a4ccdde8,a4ccdde8,benchmark-evidence,,benchmark-evidence,3433,2,
finder_1ed728b3,1ed728b3,1ed728b3,benchmark-evidence,,benchmark-evidence,1027,1,
finder_4f40dd06,4f40dd06,4f40dd06,benchmark-evidence,,benchmark-evidence,1767,1,
finder_ddc1374e,ddc1374e,ddc1374e,benchmark-evidence,,benchmark-evidence,923,1,
finder_cf2c6ee1,cf2c6ee1,cf2c6ee1,benchmark-evidence,,benchmark-evidence,1857,1,
finder_b8853144,b8853144,b8853144,benchmark-evidence,,benchmark-evidence,599,1,
finder_6ef00df5,6ef00df5,6ef00df5,benchmark-evidence,,benchmark-evidence,807,1,
finder_18c4c8e0,18c4c8e0,18c4c8e0,benchmark-evidence,,benchmark-evidence,7544,4,
finder_59d8a314,59d8a314,59d8a314,benchmark-evidence,,benchmark-evidence,3630,2,
finder_ef834df5,ef834df5,ef834df5,benchmark-evidence,,benchmark-evidence,3955,2,
finder_f7f60ed2,f7f60ed2,f7f60ed2,benchmark-evidence,,benchmark-evidence,905,1,
finder_a0281bcd,a0281bcd,a0281bcd,benchmark-evidence,,benchmark-evidence,2660,2,
finder_021cafe5,021cafe5,021cafe5,benchmark-evidence,,benchmark-evidence,690,1,
finder_e2f6749e,e2f6749e,e2f6749e,benchmark-evidence,,benchmark-evidence,887,1,
finder_da9853fc,da9853fc,da9853fc,benchmark-evidence,,benchmark-evidence,3141,2,
finder_4d77c89e,4d77c89e,4d77c89e,benchmark-evidence,,benchmark-evidence,924,1,
finder_390a7978,390a7978,390a7978,benchmark-evidence,,benchmark-evidence,446,1,
finder_f3af39b3,f3af39b3,f3af39b3,benchmark-evidence,,benchmark-evidence,1768,1,
finder_bdba0767,bdba0767,bdba0767,benchmark-evidence,,benchmark-evidence,7804,4,
finder_8d2ddcec,8d2ddcec,8d2ddcec,benchmark-evidence,,benchmark-evidence,3425,2,
finder_4c76abf9,4c76abf9,4c76abf9,benchmark-evidence,,benchmark-evidence,5835,3,
finder_01207279,01207279,01207279,benchmark-evidence,,benchmark-evidence,830,1,
finder_7922279a,7922279a,7922279a,benchmark-evidence,,benchmark-evidence,1312,1,
finder_935c944e,935c944e,935c944e,benchmark-evidence,,benchmark-evidence,3272,2,
finder_a923611e,a923611e,a923611e,benchmark-evidence,,benchmark-evidence,1987,1,
finder_897b0cd8,897b0cd8,897b0cd8,benchmark-evidence,,benchmark-evidence,591,1,
finder_9a2f6246,9a2f6246,9a2f6246,benchmark-evidence,,benchmark-evidence,954,1,
finder_ab38d213,ab38d213,ab38d213,benchmark-evidence,,benchmark-evidence,1651,1,
finder_038ce6e8,038ce6e8,038ce6e8,benchmark-evidence,,benchmark-evidence,579,1,
finder_c9c7ff50,c9c7ff50,c9c7ff50,benchmark-evidence,,benchmark-evidence,6480,3,
finder_01364ca9,01364ca9,01364ca9,benchmark-evidence,,benchmark-evidence,1386,1,
finder_408e3f77,408e3f77,408e3f77,benchmark-evidence,,benchmark-evidence,2457,2,
finder_d4ee99cd,d4ee99cd,d4ee99cd,benchmark-evidence,,benchmark-evidence,829,1,
finder_568eb5b1,568eb5b1,568eb5b1,benchmark-evidence,,benchmark-evidence,3322,2,
finder_428334ce,428334ce,428334ce,benchmark-evidence,,benchmark-evidence,2743,2,
finder_a98759b0,a98759b0,a98759b0,benchmark-evidence,,benchmark-evidence,799,1,
finder_0da0b592,0da0b592,0da0b592,benchmark-evidence,,benchmark-evidence,758,1,
finder_80820f77,80820f77,80820f77,benchmark-evidence,,benchmark-evidence,1378,1,
finder_b75e5ab5,b75e5ab5,b75e5ab5,benchmark-evidence,,benchmark-evidence,1050,1,
finder_4bd71aae,4bd71aae,4bd71aae,benchmark-evidence,,benchmark-evidence,209,1,
finder_57c859b1,57c859b1,57c859b1,benchmark-evidence,,benchmark-evidence,8829,4,
finder_9b0ad675,9b0ad675,9b0ad675,benchmark-evidence,,benchmark-evidence,3305,2,
finder_ce2e6365,ce2e6365,ce2e6365,benchmark-evidence,,benchmark-evidence,3445,2,
finder_8b125187,8b125187,8b125187,benchmark-evidence,,benchmark-evidence,458,1,
finder_21f0f4ae,21f0f4ae,21f0f4ae,benchmark-evidence,,benchmark-evidence,2399,2,
finder_15ad26a4,15ad26a4,15ad26a4,benchmark-evidence,,benchmark-evidence,2582,2,
finder_b2147785,b2147785,b2147785,benchmark-evidence,,benchmark-evidence,5218,3,
finder_e045ad71,e045ad71,e045ad71,benchmark-evidence,,benchmark-evidence,1838,1,
finder_8db4e89d,8db4e89d,8db4e89d,benchmark-evidence,,benchmark-evidence,1016,1,
finder_6373d980,6373d980,6373d980,benchmark-evidence,,benchmark-evidence,1563,1,
finder_c23ef633,c23ef633,c23ef633,benchmark-evidence,,benchmark-evidence,1469,1,
finder_9332fec7,9332fec7,9332fec7,benchmark-evidence,,benchmark-evidence,5873,3,
finder_c5c42ebf,c5c42ebf,c5c42ebf,benchmark-evidence,,benchmark-evidence,1915,1,
finder_bf0a081a,bf0a081a,bf0a081a,benchmark-evidence,,benchmark-evidence,969,1,
finder_ae48e305,ae48e305,ae48e305,benchmark-evidence,,benchmark-evidence,831,1,
finder_b06b2778,b06b2778,b06b2778,benchmark-evidence,,benchmark-evidence,1818,1,
finder_82ae9bdc,82ae9bdc,82ae9bdc,benchmark-evidence,,benchmark-evidence,459,1,
finder_f089f070,f089f070,f089f070,benchmark-evidence,,benchmark-evidence,99,1,
finder_fb29875d,fb29875d,fb29875d,benchmark-evidence,,benchmark-evidence,6071,3,
finder_3a712953,3a712953,3a712953,benchmark-evidence,,benchmark-evidence,891,1,
finder_64fd35f4,64fd35f4,64fd35f4,benchmark-evidence,,benchmark-evidence,2567,2,
finder_862c9f8c,862c9f8c,862c9f8c,benchmark-evidence,,benchmark-evidence,2289,1,
finder_2f6ddf02,2f6ddf02,2f6ddf02,benchmark-evidence,,benchmark-evidence,3563,2,
finder_b2c40332,b2c40332,b2c40332,benchmark-evidence,,benchmark-evidence,5841,3,
finder_b3b7cf65,b3b7cf65,b3b7cf65,benchmark-evidence,,benchmark-evidence,1000,1,
finder_20b31550,20b31550,20b31550,benchmark-evidence,,benchmark-evidence,969,1,
finder_df760ed5,df760ed5,df760ed5,benchmark-evidence,,benchmark-evidence,7212,4,
finder_beaf185e,beaf185e,beaf185e,benchmark-evidence,,benchmark-evidence,2743,2,
finder_ca2756e0,ca2756e0,ca2756e0,benchmark-evidence,,benchmark-evidence,2373,1,
finder_19327419,19327419,19327419,benchmark-evidence,,benchmark-evidence,4710,3,
finder_97bdbf85,97bdbf85,97bdbf85,benchmark-evidence,,benchmark-evidence,813,1,
finder_08ba441b,08ba441b,08ba441b,benchmark-evidence,,benchmark-evidence,1187,1,
finder_69536d7c,69536d7c,69536d7c,benchmark-evidence,,benchmark-evidence,766,1,
finder_4950b3ca,4950b3ca,4950b3ca,benchmark-evidence,,benchmark-evidence,2966,2,
finder_32dc737a,32dc737a,32dc737a,benchmark-evidence,,benchmark-evidence,2186,1,
finder_ed60cfe5,ed60cfe5,ed60cfe5,benchmark-evidence,,benchmark-evidence,10220,6,
finder_bf2c4db1,bf2c4db1,bf2c4db1,benchmark-evidence,,benchmark-evidence,1011,1,
finder_b4a8b134,b4a8b134,b4a8b134,benchmark-evidence,,benchmark-evidence,4975,3,
finder_727076f3,727076f3,727076f3,benchmark-evidence,,benchmark-evidence,1734,1,
finder_b8a370cd,b8a370cd,b8a370cd,benchmark-evidence,,benchmark-evidence,1715,1,
finder_84afca0d,84afca0d,84afca0d,benchmark-evidence,,benchmark-evidence,1301,1,
finder_6e58ecc3,6e58ecc3,6e58ecc3,benchmark-evidence,,benchmark-evidence,1077,1,
finder_6dc19bbb,6dc19bbb,6dc19bbb,benchmark-evidence,,benchmark-evidence,3032,2,
finder_1d0a2763,1d0a2763,1d0a2763,benchmark-evidence,,benchmark-evidence,6919,3,
finder_b7959052,b7959052,b7959052,benchmark-evidence,,benchmark-evidence,1667,1,
finder_c371959c,c371959c,c371959c,benchmark-evidence,,benchmark-evidence,12628,7,
finder_65bb2d6e,65bb2d6e,65bb2d6e,benchmark-evidence,,benchmark-evidence,1117,1,
finder_1ac4c8e6,1ac4c8e6,1ac4c8e6,benchmark-evidence,,benchmark-evidence,4860,3,
finder_3a0a5c65,3a0a5c65,3a0a5c65,benchmark-evidence,,benchmark-evidence,2177,1,
finder_3a996538,3a996538,3a996538,benchmark-evidence,,benchmark-evidence,12784,7,
finder_9f0cdb1b,9f0cdb1b,9f0cdb1b,benchmark-evidence,,benchmark-evidence,1909,1,
finder_58296b5c,58296b5c,58296b5c,benchmark-evidence,,benchmark-evidence,2367,2,
finder_ebb4989e,ebb4989e,ebb4989e,benchmark-evidence,,benchmark-evidence,1441,1,
finder_1dcfade7,1dcfade7,1dcfade7,benchmark-evidence,,benchmark-evidence,9235,5,
finder_7108882a,7108882a,7108882a,benchmark-evidence,,benchmark-evidence,3891,2,
finder_940a64f6,940a64f6,940a64f6,benchmark-evidence,,benchmark-evidence,14427,8,
finder_20b15853,20b15853,20b15853,benchmark-evidence,,benchmark-evidence,862,1,
finder_c6faeb02,c6faeb02,c6faeb02,benchmark-evidence,,benchmark-evidence,2526,2,
finder_d858aeec,d858aeec,d858aeec,benchmark-evidence,,benchmark-evidence,395,1,
finder_4b2547f5,4b2547f5,4b2547f5,benchmark-evidence,,benchmark-evidence,2196,1,
finder_6b4ce934,6b4ce934,6b4ce934,benchmark-evidence,,benchmark-evidence,1699,1,
finder_c5fb0991,c5fb0991,c5fb0991,benchmark-evidence,,benchmark-evidence,1138,1,
finder_e8f77803,e8f77803,e8f77803,benchmark-evidence,,benchmark-evidence,963,1,
finder_009d2b5a,009d2b5a,009d2b5a,benchmark-evidence,,benchmark-evidence,219,1,
finder_5ac4b6ee,5ac4b6ee,5ac4b6ee,benchmark-evidence,,benchmark-evidence,10339,5,
finder_8040a89d,8040a89d,8040a89d,benchmark-evidence,,benchmark-evidence,11944,6,
finder_8a9f5769,8a9f5769,8a9f5769,benchmark-evidence,,benchmark-evidence,9870,6,
finder_fad2f2ab,fad2f2ab,fad2f2ab,benchmark-evidence,,benchmark-evidence,4424,3,
finder_40ad07e9,40ad07e9,40ad07e9,benchmark-evidence,,benchmark-evidence,3997,2,
finder_ec939750,ec939750,ec939750,benchmark-evidence,,benchmark-evidence,2720,2,
finder_66e69f95,66e69f95,66e69f95,benchmark-evidence,,benchmark-evidence,250,1,
finder_997b6f80,997b6f80,997b6f80,benchmark-evidence,,benchmark-evidence,1549,1,
finder_b61a2520,b61a2520,b61a2520,benchmark-evidence,,benchmark-evidence,2225,1,
finder_0458a8e2,0458a8e2,0458a8e2,benchmark-evidence,,benchmark-evidence,2009,1,
finder_70b13081,70b13081,70b13081,benchmark-evidence,,benchmark-evidence,885,1,
finder_c8107fb5,c8107fb5,c8107fb5,benchmark-evidence,,benchmark-evidence,8726,4,
finder_cd143828,cd143828,cd143828,benchmark-evidence,,benchmark-evidence,1442,1,
finder_3b349609,3b349609,3b349609,benchmark-evidence,,benchmark-evidence,21753,12,
finder_a5dfbe6d,a5dfbe6d,a5dfbe6d,benchmark-evidence,,benchmark-evidence,1343,1,
finder_ad3c9e7d,ad3c9e7d,ad3c9e7d,benchmark-evidence,,benchmark-evidence,872,1,
finder_710e31a7,710e31a7,710e31a7,benchmark-evidence,,benchmark-evidence,1376,1,
finder_637aecd3,637aecd3,637aecd3,benchmark-evidence,,benchmark-evidence,1643,1,
finder_2ede8e94,2ede8e94,2ede8e94,benchmark-evidence,,benchmark-evidence,782,1,
finder_6aaf8c0b,6aaf8c0b,6aaf8c0b,benchmark-evidence,,benchmark-evidence,942,1,
finder_c094f362,c094f362,c094f362,benchmark-evidence,,benchmark-evidence,1260,1,
finder_0a53bb17,0a53bb17,0a53bb17,benchmark-evidence,,benchmark-evidence,2488,2,
finder_ed7d4351,ed7d4351,ed7d4351,benchmark-evidence,,benchmark-evidence,5628,3,
finder_29ffa0a8,29ffa0a8,29ffa0a8,benchmark-evidence,,benchmark-evidence,2748,2,
finder_6ec351e2,6ec351e2,6ec351e2,benchmark-evidence,,benchmark-evidence,9788,5,
finder_fc3efda3,fc3efda3,fc3efda3,benchmark-evidence,,benchmark-evidence,626,1,
finder_c4e25437,c4e25437,c4e25437,benchmark-evidence,,benchmark-evidence,2482,1,
finder_fa45b9a3,fa45b9a3,fa45b9a3,benchmark-evidence,,benchmark-evidence,2150,1,
finder_3b0509e5,3b0509e5,3b0509e5,benchmark-evidence,,benchmark-evidence,218,1,
finder_ee641d07,ee641d07,ee641d07,benchmark-evidence,,benchmark-evidence,2448,2,
finder_dcc74492,dcc74492,dcc74492,benchmark-evidence,,benchmark-evidence,1084,1,
finder_12c4696d,12c4696d,12c4696d,benchmark-evidence,,benchmark-evidence,2285,1,
finder_04931eea,04931eea,04931eea,benchmark-evidence,,benchmark-evidence,2049,1,
finder_1e77e338,1e77e338,1e77e338,benchmark-evidence,,benchmark-evidence,9911,5,
finder_8469187d,8469187d,8469187d,benchmark-evidence,,benchmark-evidence,3001,2,
finder_ff28cc54,ff28cc54,ff28cc54,benchmark-evidence,,benchmark-evidence,8320,4,
finder_78b5fec2,78b5fec2,78b5fec2,benchmark-evidence,,benchmark-evidence,629,1,
finder_6dc0aa1b,6dc0aa1b,6dc0aa1b,benchmark-evidence,,benchmark-evidence,4737,3,
finder_2e6c7446,2e6c7446,2e6c7446,benchmark-evidence,,benchmark-evidence,791,1,
finder_ee0123bc,ee0123bc,ee0123bc,benchmark-evidence,,benchmark-evidence,421,1,
finder_dfb4df62,dfb4df62,dfb4df62,benchmark-evidence,,benchmark-evidence,10772,5,
finder_2c377698,2c377698,2c377698,benchmark-evidence,,benchmark-evidence,2121,1,
finder_d8a4e8f9,d8a4e8f9,d8a4e8f9,benchmark-evidence,,benchmark-evidence,999,1,
finder_83b24f60,83b24f60,83b24f60,benchmark-evidence,,benchmark-evidence,1780,1,
finder_478660bb,478660bb,478660bb,benchmark-evidence,,benchmark-evidence,7160,4,
finder_282c02f1,282c02f1,282c02f1,benchmark-evidence,,benchmark-evidence,4222,2,
finder_6bc94e72,6bc94e72,6bc94e72,benchmark-evidence,,benchmark-evidence,3948,2,
finder_fea9f417,fea9f417,fea9f417,benchmark-evidence,,benchmark-evidence,459,1,
finder_a703a667,a703a667,a703a667,benchmark-evidence,,benchmark-evidence,5856,3,
finder_abd91a70,abd91a70,abd91a70,benchmark-evidence,,benchmark-evidence,3858,2,
finder_0035be65,0035be65,0035be65,benchmark-evidence,,benchmark-evidence,513,1,
finder_e9bd6c0b,e9bd6c0b,e9bd6c0b,benchmark-evidence,,benchmark-evidence,969,1,
finder_40b95c16,40b95c16,40b95c16,benchmark-evidence,,benchmark-evidence,1309,1,
finder_15c87bfd,15c87bfd,15c87bfd,benchmark-evidence,,benchmark-evidence,1054,1,
finder_aa0999c9,aa0999c9,aa0999c9,benchmark-evidence,,benchmark-evidence,1720,1,
finder_2ce8db63,2ce8db63,2ce8db63,benchmark-evidence,,benchmark-evidence,7662,4,
finder_bf15f4c6,bf15f4c6,bf15f4c6,benchmark-evidence,,benchmark-evidence,3391,2,
finder_dfd24db5,dfd24db5,dfd24db5,benchmark-evidence,,benchmark-evidence,13075,7,
finder_df66f082,df66f082,df66f082,benchmark-evidence,,benchmark-evidence,5713,3,
finder_30e20cdd,30e20cdd,30e20cdd,benchmark-evidence,,benchmark-evidence,8276,4,
finder_2e65050c,2e65050c,2e65050c,benchmark-evidence,,benchmark-evidence,1085,1,
finder_7a1444da,7a1444da,7a1444da,benchmark-evidence,,benchmark-evidence,3198,2,
finder_5cb096e1,5cb096e1,5cb096e1,benchmark-evidence,,benchmark-evidence,2930,2,
finder_58febd45,58febd45,58febd45,benchmark-evidence,,benchmark-evidence,1101,1,
finder_638d9101,638d9101,638d9101,benchmark-evidence,,benchmark-evidence,1140,1,
finder_37aeeb81,37aeeb81,37aeeb81,benchmark-evidence,,benchmark-evidence,1120,1,
finder_750e50ea,750e50ea,750e50ea,benchmark-evidence,,benchmark-evidence,5858,3,
finder_3e4450ee,3e4450ee,3e4450ee,benchmark-evidence,,benchmark-evidence,2735,2,
finder_a1aed0db,a1aed0db,a1aed0db,benchmark-evidence,,benchmark-evidence,1185,1,
finder_7ffb5d93,7ffb5d93,7ffb5d93,benchmark-evidence,,benchmark-evidence,887,1,
finder_b257692f,b257692f,b257692f,benchmark-evidence,,benchmark-evidence,3711,2,
finder_3e5ab321,3e5ab321,3e5ab321,benchmark-evidence,,benchmark-evidence,300,1,
finder_ed517235,ed517235,ed517235,benchmark-evidence,,benchmark-evidence,482,1,
finder_8fa565d0,8fa565d0,8fa565d0,benchmark-evidence,,benchmark-evidence,3986,2,
finder_437496ad,437496ad,437496ad,benchmark-evidence,,benchmark-evidence,259,1,
finder_3b3fb87a,3b3fb87a,3b3fb87a,benchmark-evidence,,benchmark-evidence,1239,1,
finder_978c07ec,978c07ec,978c07ec,benchmark-evidence,,benchmark-evidence,873,1,
finder_4a20b020,4a20b020,4a20b020,benchmark-evidence,,benchmark-evidence,1095,1,
finder_731db2f5,731db2f5,731db2f5,benchmark-evidence,,benchmark-evidence,6663,3,
finder_376537a5,376537a5,376537a5,benchmark-evidence,,benchmark-evidence,1355,1,
finder_c5cb6a78,c5cb6a78,c5cb6a78,benchmark-evidence,,benchmark-evidence,18956,10,
finder_b545c4ca,b545c4ca,b545c4ca,benchmark-evidence,,benchmark-evidence,962,1,
finder_f0bac493,f0bac493,f0bac493,benchmark-evidence,,benchmark-evidence,4018,2,
finder_0f8ec4a8,0f8ec4a8,0f8ec4a8,benchmark-evidence,,benchmark-evidence,3328,2,
finder_fcbb6edc,fcbb6edc,fcbb6edc,benchmark-evidence,,benchmark-evidence,398,1,
finder_bd24c352,bd24c352,bd24c352,benchmark-evidence,,benchmark-evidence,902,1,
finder_58a5d8e7,58a5d8e7,58a5d8e7,benchmark-evidence,,benchmark-evidence,869,1,
finder_f54eba8e,f54eba8e,f54eba8e,benchmark-evidence,,benchmark-evidence,437,1,
finder_d7698bba,d7698bba,d7698bba,benchmark-evidence,,benchmark-evidence,7039,4,
finder_20d38be5,20d38be5,20d38be5,benchmark-evidence,,benchmark-evidence,599,1,
finder_ee4be85c,ee4be85c,ee4be85c,benchmark-evidence,,benchmark-evidence,2685,2,
finder_4d181fb3,4d181fb3,4d181fb3,benchmark-evidence,,benchmark-evidence,636,1,
finder_9bc47daa,9bc47daa,9bc47daa,benchmark-evidence,,benchmark-evidence,2182,1,
finder_f2396b30,f2396b30,f2396b30,benchmark-evidence,,benchmark-evidence,4099,2,
finder_1bacc152,1bacc152,1bacc152,benchmark-evidence,,benchmark-evidence,1557,1,
finder_1e3277b9,1e3277b9,1e3277b9,benchmark-evidence,,benchmark-evidence,2518,2,
finder_665c08cf,665c08cf,665c08cf,benchmark-evidence,,benchmark-evidence,1269,1,
finder_dcb7f312,dcb7f312,dcb7f312,benchmark-evidence,,benchmark-evidence,1623,1,
finder_7f17dcac,7f17dcac,7f17dcac,benchmark-evidence,,benchmark-evidence,1514,1,
finder_e2c0eb6b,e2c0eb6b,e2c0eb6b,benchmark-evidence,,benchmark-evidence,6738,3,
finder_666b9127,666b9127,666b9127,benchmark-evidence,,benchmark-evidence,7133,4,
finder_b2b94912,b2b94912,b2b94912,benchmark-evidence,,benchmark-evidence,9662,5,
finder_31ce8a08,31ce8a08,31ce8a08,benchmark-evidence,,benchmark-evidence,2245,1,
finder_ae03828c,ae03828c,ae03828c,benchmark-evidence,,benchmark-evidence,771,1,
finder_2fe791f9,2fe791f9,2fe791f9,benchmark-evidence,,benchmark-evidence,1497,1,
